"","DE_fc_tumor_over_normal","DE_ml_normal_vs_tumor","DE_p_normal_vs_tumor","p_adjusted_bonferroni","p_adjusted_BH","p_adjusted_BY","gene_symbol"
"ZNF37B",1.08485079607046,7.40049612974255,1.87662589416152e-13,3.76263491779384e-09,7.87821381447622e-13,8.25890882916682e-12,"ZNF37B"
"SPEG",-3.02457894647697,6.99574711212737,1.90146520401412e-13,3.81243773404832e-09,7.97581115909689e-13,8.36122232181534e-12,"SPEG"
"LOC728875",-0.0504625592818426,5.65908579352981,0.937755016329849,1,0.946631158866855,1,"LOC728875"
"KIAA1826",0.288986128048781,7.93278818597561,2.41902966714331e-05,0.485015448262233,4.63243026038427e-05,0.000485628088789448,"KIAA1826"
"ZBTB43",-0.0391653624661252,8.26684170901084,0.420032906512235,1,0.471801932000929,1,"ZBTB43"
"PRIC285",0.977438922764229,10.3849097052846,7.37756868090315e-12,1.47920252052108e-07,2.59509214126505e-11,2.72049349036617e-10,"PRIC285"
"ZNF37A",0.396372967479676,8.2711718495935,3.45028337094743e-07,0.00691781815874959,7.83805258853404e-07,8.21680691224313e-06,"ZNF37A"
"SDSL",-0.732301244918698,8.55620791412602,1.83224284164535e-12,3.67364689749893e-08,6.86919763930242e-12,7.20113446632806e-11,"SDSL"
"RALY",0.0910975186314378,12.3207633934621,0.343317197066839,1,0.394764569661646,1,"RALY"
"PRR12",0.21251154302168,9.99473138126694,0.00424222302047992,1,0.00648892508194423,0.0680248618698276,"PRR12"
"ASFMR1",0.370038050474255,0.618260488651762,0.000520625829726434,1,0.00087733634947176,0.00919731438297228,"ASFMR1"
"PCDHGB6",-1.26578452743902,4.90935163871951,2.39840415705769e-07,0.00480880033490067,5.53117130768423e-07,5.79845135260581e-06,"PCDHGB6"
"ZNF454",-1.14137738821138,2.52419911077236,4.48233594428407e-10,8.98708356828956e-06,1.32104712160658e-09,1.38488342577528e-08,"ZNF454"
"PCDH12",0.202208655149051,7.1313116446477,0.0922203611563902,1,0.118519212946966,1,"PCDH12"
"PCDH10",-2.75702760840108,2.62653741531165,1.4690104284419e-19,2.945365909026e-15,1.60248417248422e-18,1.67992021953138e-17,"PCDH10"
"PCDH17",0.806807342479675,6.3156890370935,7.84887593138761e-07,0.0157369962424322,1.72422441573706e-06,1.80754325611592e-05,"PCDH17"
"ALKBH8",0.238633816056911,7.28097788363821,0.000177338808151807,1,0.000312998328778618,0.00328123191619172,"ALKBH8"
"PCDH15",-0.709199288617886,0.678195477642276,6.5679057446721e-11,1.31686510180676e-06,2.11137582460599e-10,2.21340279029824e-09,"PCDH15"
"ALKBH6",0.328722501693766,6.72478076304201,2.9272597192397e-06,0.058691557370756,6.10420128878554e-06,6.39917157697935e-05,"ALKBH6"
"ALKBH7",-0.750423390921409,10.0988248899051,5.59954343479701e-13,1.1227084586768e-08,2.22759614816825e-12,2.33523917085359e-11,"ALKBH7"
"ALKBH4",0.0834400152439025,7.98169561737805,0.180867059643143,1,0.220435553007379,1,"ALKBH4"
"ALKBH5",-0.479584578252032,10.7222662474593,6.76995387376025e-12,1.35737575168893e-07,2.38933505850662e-11,2.50479371025424e-10,"ALKBH5"
"ALKBH2",1.15105601287263,7.73249629911924,5.5494231884741e-21,1.11265934928906e-16,8.66570164610265e-20,9.0844500442999e-19,"ALKBH2"
"ALKBH3",0.148923839769648,8.18829606622629,0.000269357901018662,1,0.000466778385084199,0.00489334285235113,"ALKBH3"
"RALA",0.209871129742547,10.8080501990176,0.000355395928888647,1,0.000608721029746915,0.00638135953842546,"RALA"
"ALKBH1",-0.0392258045392957,7.71921880504743,0.759433096373031,1,0.789476619031235,1,"ALKBH1"
"OR10G7",-0.045223450203252,0.0724419334349594,0.0121087479100062,1,0.017601710693513,0.184522694202555,"OR10G7"
"ISX",-3.30029939871274,9.30987712991192,2.24518468087674e-21,4.50159528515786e-17,3.96267190594882e-20,4.15415813302699e-19,"ISX"
"C8orf58",-0.128750110094851,6.75385665226965,0.31210907949964,1,0.362371129999871,1,"C8orf58"
"C8orf59",0.796405792682926,9.14923460365854,5.1021034987654e-14,1.02297175150246e-09,2.28341908817514e-13,2.39375961507481e-12,"C8orf59"
"C8orf55",0.858469774728997,9.97373976541328,6.84852816759393e-15,1.37312989760258e-10,3.40222255845929e-14,3.56662646997707e-13,"C8orf55"
"C8orf56",-0.125303311314363,0.286202002879404,0.345030868573384,1,0.396553104895176,1,"C8orf56"
